This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -84.6,33.3,-83.9,33.9Starting at this date and time  Thu Nov 03 2016 21:09:07 GMT-0400 (Eastern Daylight Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"DJTonee1","@JacobTamme woulda caught that 😔😔😔😔.. it's okay! Let's go @AtlantaFalcons","Fri Nov 04 01:16:10 +0000 2016","Atlanta","null","Atlanta, GA"
"spruill_tay","Come stay with me tonight","Fri Nov 04 01:16:11 +0000 2016","null","null","North Carolina, USA"
"DonnaIFeazell","Check out the @gamtbleague High School cycling league race video! @PositiveAthGA  https://t.co/Enlf0mTZG9","Fri Nov 04 01:16:12 +0000 2016","null","null","Georgia, USA"
"1SupremeChulo","Just ready to see the magic Bill did on the video","Fri Nov 04 01:16:13 +0000 2016","716✈770","null","Georgia, USA"
"TrillaryBlinton","Shelby has no self-awareness. Her fans? No awareness. Her negativity is painfully obvious. All day all the fucking time. #BBOTT","Fri Nov 04 01:16:14 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"queendajiaa","I'm irritated ☹️","Fri Nov 04 01:16:14 +0000 2016","null","null","Stockbridge, GA"
"CZOGotBeats","@bossystaxx well if a did can't pick those hints then he prolly just stupid lol","Fri Nov 04 01:16:14 +0000 2016","Atlanta , GA","null","Georgia, USA"
"erielthemermaid","I don't even blow dry my own hair lol Erica do it when I'm in Baltimore and Ashanti do it when I'm down here","Fri Nov 04 01:16:15 +0000 2016","under the sea","null","Atlanta, GA"
"toniwoniii","@icyty_ nah","Fri Nov 04 01:16:15 +0000 2016","null","null","Georgia, USA"
"hollywoodcurry","8 yrs old #Tamil American girl broke her piggy bank &amp; donated $5 to .@HillaryClinton .@HFA to stop .… https://t.co/73AzEQ9uQT","Fri Nov 04 01:16:15 +0000 2016","USA","null","Georgia, USA"
"datboixabo","😰😥 #Bless @ The Georgia Dome https://t.co/kXzRO1DRq5","Fri Nov 04 01:16:16 +0000 2016","EVERYWHERE WHENEVER ","[object Object]","Atlanta, GA"
"XPLODiN_DiMPLES","Some of y'all so fine, but so boring! 🙄🚮","Fri Nov 04 01:16:16 +0000 2016","Atlanta, GA ","null","Georgia, USA"
"thedrron","Always good seein @jeweltankard .. #married2med #married2medicine @bravotv #TheDrRon… https://t.co/xaqtCEd6nv","Fri Nov 04 01:16:16 +0000 2016","Atlanta | LA","[object Object]","Atlanta, GA"
"ziakemia","I regret opening up to certain people , they really did deserve to know me like that 💯","Fri Nov 04 01:16:17 +0000 2016","harris county","null","Georgia, USA"
"christeenaaaaj","They presence honestly. Existence fr fr","Fri Nov 04 01:16:17 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"StevePierson6","Field Goals are nice but really need Touchdowns. Falcons missing out on opportunities #RiseUp","Fri Nov 04 01:16:18 +0000 2016","Woodstock, GA","null","Georgia, USA"
"TytianaM","They are trying to show people in a different perspective.. https://t.co/oyRYkvsun4","Fri Nov 04 01:16:19 +0000 2016","null","null","Georgia, USA"
"Jordaannicoleb","@xokelzzz lmao I never want another edible in my life.","Fri Nov 04 01:16:19 +0000 2016","ECU16ish","null","North Carolina, USA"
"__vistosoXO","#cutmyhairchallenge","Fri Nov 04 01:16:19 +0000 2016","Nirvana ✨","null","Georgia, USA"
"teacherchou","Another great night of football for the Lovett lions! @TheLovettSchool https://t.co/76QKSZZcQu","Fri Nov 04 01:16:19 +0000 2016","Atlanta, GA","null","Georgia, USA"
"_YouAdoreBRITT","Now Let's Try This Relationship Thingy Again 😌","Fri Nov 04 01:16:20 +0000 2016","GA ","null","Georgia, USA"
"_KennethAtl","Ultimate level of petty. I love it lol https://t.co/nCCSG32ge6","Fri Nov 04 01:16:22 +0000 2016","null","null","Atlanta, GA"
"cfarris10","Falcons https://t.co/au6eWXTcxr","Fri Nov 04 01:16:21 +0000 2016","Atlanta, Ga","null","Atlanta, GA"
"scl4rke","@kaytayy58 I know you do 😂","Fri Nov 04 01:16:22 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"RockyTopFan8","13-7. #NFLNetwork","Fri Nov 04 01:16:22 +0000 2016","Stone Mountain, G.A., ATLANTA","[object Object]","Decatur, GA"
"AllThingsWSB","Line of the night #Notorious Jake @DanielSunjata  and Julia @PiperPerabo https://t.co/9kkowTPMY2","Fri Nov 04 01:16:22 +0000 2016","ATL, GA","null","Atlanta, GA"
"joshricker98","Butter https://t.co/kZ7MFpAHDK","Fri Nov 04 01:16:23 +0000 2016","Lilburn, GA","null","Mountain Park, GA"
"sksgrigsby","A2: Sharing, coaching, risk-taker willing to try something new &amp; trust the process; advocate for self &amp; others.  #forsythpln","Fri Nov 04 01:16:23 +0000 2016","Southern US","null","East Point, GA"
"MarleyFoPrez","@FatKidDeals Bluetooth radio alarm?","Fri Nov 04 01:16:24 +0000 2016","Georgia, USA","null","Georgia, USA"
"KaylaMariaa_","lord forgive me, i'm human 🤕","Fri Nov 04 01:16:24 +0000 2016","478✈️678","null","Georgia, USA"
"meg_tomm","Also $10 says he's a racist","Fri Nov 04 01:16:24 +0000 2016","Atlanta","null","Atlanta, GA"
"moreen_watson","This lady is a hero to the kids at Yates Mill Elementary School! @ymesrockspe @YatesMillES @YMESMedia @YM_FROGS https://t.co/ZjoNdzX3U2","Fri Nov 04 01:16:24 +0000 2016","apex, nc","null","North Carolina, USA"
"jameyprickett","#TNF tonight is #Falcons vs #Teletubbies. #ATLvsTB #TampaBay https://t.co/THwaD6xkcL","Fri Nov 04 01:16:25 +0000 2016","Gainesville, GA","null","Georgia, USA"
"ousmontana","Just want somebody to keep it real w","Fri Nov 04 01:16:25 +0000 2016","null","null","Georgia, USA"
"MsPearceteaches","Been waiting on this piece of paper for confirmation...it's on! Stay tuned for more exciting information! https://t.co/8HScXlNuxl","Fri Nov 04 01:16:26 +0000 2016","Clayton, North Carolina","null","North Carolina, USA"
"Jamake0602","Hey Perkins catch the ball!  #RiseUp  #ATLvsTB https://t.co/RwkMOrV91q","Fri Nov 04 01:16:27 +0000 2016","Atlanta, GA","null","Forest Park, GA"
"_yookp","Chixtape 3 😩😍‼️","Fri Nov 04 01:16:27 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"ughobsessed_","when he calls you baby girl https://t.co/OJRjRvs9Hq","Fri Nov 04 01:16:27 +0000 2016","null","null","North Carolina, USA"
"BitikoferAustin","@CVGUpdates I was there :)","Fri Nov 04 01:16:28 +0000 2016","Raleigh, NC","null","North Carolina, USA"
"j_vick86","Field goals piss me off agaisnt a team like this knowing our defense can't stop them without a turnover.","Fri Nov 04 01:16:28 +0000 2016","null","null","Georgia, USA"
"WavyBankss","Lol &amp; They Said Not To Take Advice From Me 😂","Fri Nov 04 01:16:28 +0000 2016","Zooted","null","Georgia, USA"
"intl_KINGJ","You gon be bae that day https://t.co/eWNcMCWYuy","Fri Nov 04 01:16:28 +0000 2016","305 • 407 | GA. ✈️","null","Georgia, USA"
"CKlewein","Babe you are so sexy and sexy sexy as hell and I love you so much I love you so sexy and I love you so much https://t.co/o3qybMRxaI","Fri Nov 04 01:16:30 +0000 2016","null","null","Georgia, USA"
"BrokenKwag","Eli Drake vs EC3 😍😘","Fri Nov 04 01:16:31 +0000 2016","null","null","North Carolina, USA"
"MisterPulaski","Like they should have fuck you mean https://t.co/4JWLqUJm29","Fri Nov 04 01:16:31 +0000 2016","Hell if I know ","null","Georgia, USA"
"kailynmarcano_","can't wait to support my man 😌 https://t.co/TnhyE6f7UL","Fri Nov 04 01:16:31 +0000 2016","null","null","North Carolina, USA"
"lys_lmao","@_rachprice my gf is better","Fri Nov 04 01:16:31 +0000 2016","null","null","North Carolina, USA"
"honiahh_adriaa","@MaddisonPaige05 bring me one","Fri Nov 04 01:16:32 +0000 2016","soccer field☀️","null","North Carolina, USA"
"suede_santoro","@Queen_Merlz 😂😂","Fri Nov 04 01:16:32 +0000 2016"," Southeastern North Carolina ","null","North Carolina, USA"
"mandiland_uga","The sweaters!!! Lmao. #supernatural","Fri Nov 04 01:16:33 +0000 2016","Georgia","null","Georgia, USA"
"Gordo_julio","We need a touchdown from the #Falcons. #ATLvsTB","Fri Nov 04 01:16:33 +0000 2016","Georgia, USA !!!! ","null","Georgia, USA"
"Almighty_Keef30","@VillamilEmily on god you ain't see me call you?","Fri Nov 04 01:16:33 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"PaulDouglasHale","#Election2016 #Zuckerberg #Facebook Blocks Host Media Zero Good Sam Emory Grady Refused HCLPoison #BostonStrong… https://t.co/PzmMp7Upov","Fri Nov 04 01:16:33 +0000 2016","Flovilla Georgia US 30216-2105","null","Georgia, USA"
"bretanaj","👅👅👅- u bout cute as hell 😋 always will be","Fri Nov 04 01:16:34 +0000 2016","Atlanta, GA","null","Georgia, USA"
"TheTyraTales","Downtown x SWV the best song about getting ate EVER. I will not argue 😂","Fri Nov 04 01:16:34 +0000 2016","Decatur, Georgia","null","Atlanta, GA"
"_Kevvveon","So ready to see my son I know he's gone be so handsome","Fri Nov 04 01:16:35 +0000 2016","null","null","Georgia, USA"
"brebou97","Seriously just can't wait for Saturday to be in my boyfriends arms for the next 7 days 💛😍","Fri Nov 04 01:16:36 +0000 2016","Georgia, USA","null","Georgia, USA"
"TaylorColwell2",""I'm like high times 5..... high five" 😭😭😭😭😭😭😭😭 https://t.co/BHGyYP0H4g","Fri Nov 04 01:16:36 +0000 2016","⛅⛅⛅","null","Georgia, USA"
"adxnxs","need to work on that defense before russ drop 50 tonight https://t.co/Gt8bAsrM7I","Fri Nov 04 01:16:37 +0000 2016","kennesaw ","null","Georgia, USA"
"Bausy_AB","Yes we do, just with the right person. https://t.co/VE4rOqM6y4","Fri Nov 04 01:16:37 +0000 2016","Atlanta, GA","null","Georgia, USA"
"YourCrookinlaw","B https://t.co/eN4eTgVadf","Fri Nov 04 01:16:38 +0000 2016","ATL","null","Georgia, USA"
"VoldermortsWife","I'm really going to my first cruise with ma behfren for my birthday 😭 #lit soooo exciteddd https://t.co/HovKzMv7ld","Fri Nov 04 01:16:38 +0000 2016","Atlanta, Ga","null","Union City, GA"
"Wallatanni",""Exercise gives you endorphins, endorphins make you happy, and happy people just don't kill their husbands"","Fri Nov 04 01:16:39 +0000 2016","I'm In Here by Sia","null","Atlanta, GA"
"jtshadinger","@adaraaa88 wait y'all aren't?","Fri Nov 04 01:16:40 +0000 2016","America","null","Georgia, USA"
"ziakemia","I regret opening up to certain people , they really didn't deserve to know me like that 💯","Fri Nov 04 01:16:40 +0000 2016","harris county","null","Georgia, USA"
"mrglendell25","KD vs westbrook tonight, who wins?","Fri Nov 04 01:16:41 +0000 2016","null","null","North Carolina, USA"
"CertifiedKvsh_","Not even going waste my time on you childish ass kids like stay in your lane which is under me 😌","Fri Nov 04 01:16:42 +0000 2016","Atlanta, GA","null","Georgia, USA"
"yebalnik","@D_J_Oz4 @realDonaldTrump Hillary should've been locked up a long time ago.","Fri Nov 04 01:16:43 +0000 2016","null","null","North Carolina, USA"
"_AdeTheGreat","Brand of glitter: https://t.co/9s9T3Ofy6q

It's only $1!","Fri Nov 04 01:16:43 +0000 2016","615 | 404","null","Atlanta, GA"
"hkuhn17","Gotta turn those turnovers Into touchdowns not field goals","Fri Nov 04 01:16:43 +0000 2016","null","null","Georgia, USA"
"meg_tomm","Is this thread too rough for Twitter","Fri Nov 04 01:16:44 +0000 2016","Atlanta","null","Atlanta, GA"
"layjoline","once you stop looking, you suddenly find everything","Fri Nov 04 01:16:44 +0000 2016","gawga | ig: alaynastagrams","null","Loganville, GA"
"_sarahnoelle_","I want to live forever, underneath the sky so blue","Fri Nov 04 01:16:44 +0000 2016","null","null","Georgia, USA"
"MagnusPANTHER","@kayaaav lol the television","Fri Nov 04 01:16:44 +0000 2016","Atlanta, GA","null","Georgia, USA"
"KaughtOnTee_","@_LovelyLeilanii gay 😂","Fri Nov 04 01:16:45 +0000 2016","@_lovelyleilanii","null","North Carolina, USA"
"RockyTopFan8","#Falcons-13, Fucks-7","Fri Nov 04 01:16:45 +0000 2016","Stone Mountain, G.A., ATLANTA","[object Object]","Stone Mountain, GA"
"Infomedia24hrs","#REVISTAS 🇲🇽 #VOGUE Noviembre 2016 PDF https://t.co/IGSSz1nZG3      -#JuevesIntratable  #JuevesDeGanarSeguidores -… https://t.co/ygwfcliPb9","Fri Nov 04 01:16:45 +0000 2016","Buenos Aires - Argentina","null","Carolina del Norte, USA"
"yaboyzayyy","i'm one sided 😭😭 https://t.co/saT7i6Iu0y","Fri Nov 04 01:16:46 +0000 2016","Stone Mountain, GA","null","Georgia, USA"
"Rozay_RI","Retweet 😩😩 https://t.co/YNQ5iPV1l1","Fri Nov 04 01:16:47 +0000 2016","Atlanta, GA","null","Georgia, USA"
"BlackkeyCartel",""Judge tryna lock me up, cause my pee look darker"","Fri Nov 04 01:16:47 +0000 2016","Atlanta","null","Georgia, USA"
"Bausy_AB","😂 https://t.co/K3idMTSTQU","Fri Nov 04 01:16:48 +0000 2016","Atlanta, GA","null","Georgia, USA"
"TabithaOrr","I cast my Heisman ballot for Deshaun Watson! Click the player you think deserves the @NissanUSA #HeismanHouse vote! https://t.co/5fIvPAo7sn","Fri Nov 04 01:16:48 +0000 2016","Georgia, USA","null","Georgia, USA"
"brooklynnjl6","@taylor_khayes 😂😂","Fri Nov 04 01:16:49 +0000 2016","•ΑΞΔ• |WCU 16'| •ᏣᎳᎩ•","null","North Carolina, USA"
"LL_Big_B","Work in the morning. Imma get back with y'all.","Fri Nov 04 01:16:49 +0000 2016","Polk✈Atlanta✈Skegee","null","Union City, GA"
"PshrinkEmeritus","@TheDailyEdge @100ProofPink I hope they changed the locks while he was gone and threw all his sh*t in the street","Fri Nov 04 01:16:51 +0000 2016","Marietta, GA (USA)","null","Georgia, USA"
"LANHAMDAVID","#LockHerUp #TrumpPence16 https://t.co/d00gIGnmYf","Fri Nov 04 01:16:52 +0000 2016","null","null","Georgia, USA"
"ErinCid","cc- you're cool as heck let's talk more!","Fri Nov 04 01:16:53 +0000 2016","ga","null","Georgia, USA"
"6Creamo","A new one everyday 😩","Fri Nov 04 01:16:53 +0000 2016","EAST ATLANTA","null","Georgia, USA"
"Tmoneyhedges","@AndyHolmes__ us lol https://t.co/ErONdqx2JT","Fri Nov 04 01:16:53 +0000 2016","null","null","North Carolina, USA"
"davidgarseeuh","if you don't poop in the mornings you'll have a shitty day","Fri Nov 04 01:16:55 +0000 2016","null","null","Georgia, USA"
"hellokandy__","#relationshipgoals fr https://t.co/gsLi7AqDq5","Fri Nov 04 01:16:55 +0000 2016","2-6 | ECU","null","North Carolina, USA"
"Fisherwood_1212","I was 5. This is crazy and I'm crying. Wow ❤️😭 https://t.co/5SvkBs7OkH","Fri Nov 04 01:16:55 +0000 2016","Left my heart in Nashville","null","North Carolina, USA"
"nassclark","Someone Bring me headbands tomorrow?","Fri Nov 04 01:16:55 +0000 2016","Dome","null","Georgia, USA"
"chaundraluckett","So proud of @jlatlanta for winning a @prsageorgia  #phoenixaward for the 2015 #lbdiJLA campaign! @TheLBDI #JLA100… https://t.co/WNzy9tb9jG","Fri Nov 04 01:16:56 +0000 2016","Atlanta, GA","null","Georgia, USA"
"Abernathyy7","@Janie_Hughes7 bahahahaha should've played truth 🙊","Fri Nov 04 01:16:57 +0000 2016","ATL","null","Georgia, USA"
"CoachDBowles","Without a doubt, Antoine Maddox is one of my all time favorites!  Loved coaching him at SPSU!! 

https://t.co/XBHlljEXD1","Fri Nov 04 01:16:59 +0000 2016","Snellville, GA","null","Snellville, GA"
"idomusiconline","No doubt 👍🏾 https://t.co/wgqrogiJsd","Fri Nov 04 01:17:01 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"SpikeTheStrong","No its not trump its a #FaceMadeFromDeerAss #Deer #420 #dumptrump #laughfactory #sillyhumans #RealPic https://t.co/CRr9ydMFUm","Fri Nov 04 01:17:00 +0000 2016","Charlotte, NC","null","North Carolina, USA"
"mansibrahmbhatt","So ready","Fri Nov 04 01:17:02 +0000 2016","ATL","null","Stockbridge, GA"
"Jays_onmy_feet","@thelastqueen_ @__TheArtOf I no longer fuck with y'all yo","Fri Nov 04 01:17:04 +0000 2016","null","null","North Carolina, USA"
"tankstuntinn","@BenjiBillions25 lol rookie or not","Fri Nov 04 01:17:04 +0000 2016"," ATLVNTA ","null","Georgia, USA"
"shelbynicolef_","if i really care about you, idc how much pride i got i will do anything to show you i do","Fri Nov 04 01:17:04 +0000 2016","null","null","Georgia, USA"
"LoLoTheSnob","Idk &amp; idk lol https://t.co/IwvuL7Y48R","Fri Nov 04 01:17:04 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"shelbynicolef_","if i really care about you, idc how much pride i got i will do anything to show you i do","Fri Nov 04 01:17:04 +0000 2016","null","null","Georgia, USA"
"MovieFreak89","Oh my goodness the Mr. Roger's sweaters are back!! 💕 #Supernatural","Fri Nov 04 01:17:05 +0000 2016","probably watching SPN ","null","Georgia, USA"
"__eazy___","Southern is so ass smh https://t.co/aSVkil6bQJ","Fri Nov 04 01:17:05 +0000 2016","5 0 4","null","Atlanta, GA"
"JustTheJeet","That was #marvelous#drstrange#Kathmandu#Nepal @ Regal Cinemas… https://t.co/0zjqo13n15","Fri Nov 04 01:17:06 +0000 2016","Atlanta Georgia USA","[object Object]","Atlanta, GA"
"karenn_faithh","I'll always be okay even when the world is crashing down","Fri Nov 04 01:17:06 +0000 2016","toomsboro ga. ","null","Georgia, USA"
"LoveSPNandTVD","Nice sweaters, Winchesters! #Supernatural","Fri Nov 04 01:17:06 +0000 2016","Atlanta, Georgia","null","Georgia, USA"
"tbailey7701","@ScottPresler uhhh HELLO WE LOVE U... you will always be protected and accepted in the Republican Party. you have worked hard for all of us!","Fri Nov 04 01:17:06 +0000 2016","null","null","Georgia, USA"
"lucynix99","@camrynsimmons2 https://t.co/elAkBsEyf3","Fri Nov 04 01:17:07 +0000 2016","berrien","null","Georgia, USA"
"DalexCain","@_RyanTucker right. I'm sure he'd be so shocked if he won. "I mean, I VOTED for him, I didn't want him to WIN, though." Fuck off.","Fri Nov 04 01:17:08 +0000 2016","null","null","Decatur, GA"
"TamaraTattles","@Bigbrother333Bb  also when you are talking to me, you should take the other names off like I did this time,","Fri Nov 04 01:17:08 +0000 2016","The ATL","null","Georgia, USA"
"JammyDSmith_37","Blood Sweat Tears Revenge","Fri Nov 04 01:17:08 +0000 2016","roadrunner","null","Georgia, USA"
"bpass12","@JaxShrimp any plans to have on-field hats available with a low crown?","Fri Nov 04 01:17:09 +0000 2016","McCaysville","null","Georgia, USA"
"jaylilbadass","We should 😂😂 https://t.co/GPCfJLxKFJ","Fri Nov 04 01:17:09 +0000 2016","null","null","North Carolina, USA"
"kendrahambyy","I worked a 10 hr work day on 1.5 hrs of sleep. going to bed now :-)","Fri Nov 04 01:17:09 +0000 2016","Atlanta, GA","null","Georgia, USA"
"Aves_Kay","HOW ARE THERE ATHEIST??? https://t.co/lc2m4mu7Bs","Fri Nov 04 01:17:10 +0000 2016","The ville'","null","Georgia, USA"
"scindyyyyy","u a fake so im gon dap you w tha left","Fri Nov 04 01:17:11 +0000 2016","null","null","Georgia, USA"
"SlasherReviews","Doctor Strange may suffer from the usual Marvel tropes but it's still an insanely fun and full blown LSD trip worthy of taking.","Fri Nov 04 01:17:12 +0000 2016","Wilmington, NC","null","North Carolina, USA"
"anni369_mhh","@Beer__Wolf @FoxBusiness @robertjeffress That's Paster 'Romney belongs to a cult' Jefffess. What a hypocrite.","Fri Nov 04 01:17:12 +0000 2016","Peach State USA","null","Georgia, USA"
"tekphreak","Peppermint latte in the collector's in the Sigil of Baphomet cup? That will be $8.10 https://t.co/qAXk2Te651","Fri Nov 04 01:17:12 +0000 2016","Atlanta, Georgia","null","Mableton, GA"
"CarolineSarris","So honored to have been apart of such an incredible program and so blessed to be region player of the year. Go Long… https://t.co/viIAHPiUSc","Fri Nov 04 01:17:12 +0000 2016","null","null","Georgia, USA"
"elledotboog","@Atlantawide I saw a tweet that said it tastes like ripe Pepsi 😂","Fri Nov 04 01:17:14 +0000 2016","somewhere with Phoenix ","null","Georgia, USA"
"rae_prettygirl1","btw I'm still waiting for it to get cold. Not just kinda cold in the mornings but actually cold 😐","Fri Nov 04 01:17:14 +0000 2016","null","null","Georgia, USA"
"doramichelleeee","I'm shook","Fri Nov 04 01:17:14 +0000 2016","NC","null","North Carolina, USA"
"zaperoco","@marujatarre @leopoldolopez @ricardo_hausman @Pontifex dicen: Que Dios los bendiga y cada uno a lo suyo. Si te vi no me acuerdo","Fri Nov 04 01:17:14 +0000 2016","null","null","Sandy Springs, GA"
"_kariaaa","*never https://t.co/hEsN7kmd9g","Fri Nov 04 01:17:16 +0000 2016","null","null","Atlanta, GA"
"_Kevvveon","3 weeks before my 4D I'm excited I think ima cry","Fri Nov 04 01:17:17 +0000 2016","null","null","Georgia, USA"
"Robert_W_GA","@young__conserv Welcome to the Peach State! Enjoy the city, see Ga Aquarium, World of Coke. (Skip CNN 😜)","Fri Nov 04 01:17:19 +0000 2016","georgia","null","Georgia, USA"
"Bausy_AB","I just felt a breeze outside. It's time for the Christmas tree to go UP! Lights and everything.","Fri Nov 04 01:17:19 +0000 2016","Atlanta, GA","null","Georgia, USA"
"jennyrw","This is #AddieFrances' "Get out of my face, I'm watching my brother ride his bike" face. @… https://t.co/1CKnpDpBzt","Fri Nov 04 01:17:20 +0000 2016","ÜT: 33.758673,-84.393507","[object Object]","Georgia, USA"
"_sarahnoelle_","I want you to live forever, underneath the sky so blue","Fri Nov 04 01:17:20 +0000 2016","null","null","Georgia, USA"
"ErinCid","gw- you're so effortlessly pretty it's unbelievable :')","Fri Nov 04 01:17:21 +0000 2016","ga","null","Georgia, USA"
"pattidan","@allsummerinaday Oh no!","Fri Nov 04 01:17:22 +0000 2016","Atlanta, GA","null","Sandy Springs, GA"
"ratedaforalysha","brooke is struggling with boys, and she literally just said she should just be gay at this point😂","Fri Nov 04 01:17:22 +0000 2016","Gastonia, NC","null","North Carolina, USA"
"Jays_onmy_feet","@colormechris follow back??","Fri Nov 04 01:17:22 +0000 2016","null","null","North Carolina, USA"
"HICKSBOI4REAL","grind till da money dont fold nigga","Fri Nov 04 01:17:23 +0000 2016","Atlanta, GA","null","Georgia, USA"
"nolanpugh","Also speaking to me https://t.co/ppBGlGyN67","Fri Nov 04 01:17:24 +0000 2016","Kennesaw, GA","null","Georgia, USA"
"C_L_T96","@_Laceybrown same girl same!! 😂😂","Fri Nov 04 01:17:24 +0000 2016","Elberton, GA","null","Georgia, USA"
"AtlNut","@JeffSchultzAJC I'm from near Springboro. They've got nothing to worry about. They will probably get MORE biz from the 3/4 Reps in area.","Fri Nov 04 01:17:25 +0000 2016","null","null","North Druid Hills, GA"
"zoayeee_","lol ok","Fri Nov 04 01:17:25 +0000 2016","Raleigh, NC","null","North Carolina, USA"
"WavyBankss","21 Days 🙄 https://t.co/SXLwbep0Hx","Fri Nov 04 01:17:26 +0000 2016","Zooted","null","Georgia, USA"
"danesha28","ATL takeover! We ready.... #atlvstb","Fri Nov 04 01:17:26 +0000 2016","Atlanta Georgia ","null","Morrow, GA"
"terrellkaitlyn","strawberry shortcake is so good mmm I luv it 🍰🍰👅🍓🍓","Fri Nov 04 01:17:27 +0000 2016","go dawgs ","null","Georgia, USA"
"I_LMichelle","@FroesOverHoes Could Be 🤔🤔🤔 I'm Not Really Sure I Just Don't Like It.","Fri Nov 04 01:17:27 +0000 2016","Conyers, GA","null","Georgia, USA"
"natalyyyyyy_","😘 https://t.co/XRyNyqdzdL","Fri Nov 04 01:17:28 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"DaQuashiaS","really got offered Hennessy Infused chicken wings yesterday... I didn't know things like this existed until I moved to ATL","Fri Nov 04 01:17:28 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"shaymari_","the dudes in the back killing me 😭😭😭 https://t.co/REpb9df3FY","Fri Nov 04 01:17:29 +0000 2016","atlanna, jawja","null","Georgia, USA"
"monicoleee_","@kiirrk_ look 😭 https://t.co/5Zbc0sMwby","Fri Nov 04 01:17:29 +0000 2016","null","null","Georgia, USA"
"_AndreaaNorton","happy happy happy :)","Fri Nov 04 01:17:29 +0000 2016","Whiteville, NC","null","North Carolina, USA"
"PamnyeNye","@BarackObama  We have the information. Dont be lazy. It could cost you
#JUSTTHEFACTSMAAM https://t.co/HmKdGey0fE","Fri Nov 04 01:17:29 +0000 2016","Greenville NC USA","null","North Carolina, USA"
"_yookp","Chixtape 3 go in","Fri Nov 04 01:17:30 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"kaitlinisleyy","@ashton_213 ily bestie","Fri Nov 04 01:17:32 +0000 2016","null","null","Georgia, USA"
"SleepytheJoker","Tamme woulda caught that... just saying","Fri Nov 04 01:17:33 +0000 2016","null","null","Georgia, USA"
"AdalinaCMerello","@HillaryClinton voted!!","Fri Nov 04 01:17:34 +0000 2016","Atlanta","null","Atlanta, GA"
"leahkurtz2012","@SoontobeEdD Excellent! Looking forward to it. @KenyaRansey is teaching me @voxer - I'm trying!","Fri Nov 04 01:17:34 +0000 2016","Georgia, USA","null","Georgia, USA"
"_l0veNay","Hi my name is Monay and u third fghd with my eyes closed https://t.co/rEDfbMRqJc","Fri Nov 04 01:17:34 +0000 2016","W| db","null","Georgia, USA"
"erob2funny","Damn we gotta capitalize on them turnovers with touchdowns","Fri Nov 04 01:17:34 +0000 2016","westside adamsville","null","Atlanta, GA"
"craveme_liyah","We play the saints on my birthday 👀😛","Fri Nov 04 01:17:37 +0000 2016","longlivedee❤️","null","Georgia, USA"
"toniwoniii","@cashgirlswann @icyty_ what y'all talking about 🤔😎","Fri Nov 04 01:17:38 +0000 2016","null","null","Georgia, USA"
"queensaniia","Hate it https://t.co/Mx5lbspc3R","Fri Nov 04 01:17:39 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"1LindsayLee","only the falcons can waste two fumble recoveries and settle for 2 points. smh","Fri Nov 04 01:17:39 +0000 2016","atl","null","Georgia, USA"
"NotChuka","I just got so sick, my 17 year old sister said that cause I'm a hoe she can talk to boys without me intervening.","Fri Nov 04 01:17:40 +0000 2016","Atlanta, GA","null","Senoia, GA"
"Robert_W_GA","@ObamaMalik @Lagartija_Nix wouldn't claim him!","Fri Nov 04 01:17:40 +0000 2016","georgia","null","Georgia, USA"
"savannahhines00","opposites attract 😛❤️🎶 #hoco @ South Johnston High School https://t.co/OgvjMsmNNQ","Fri Nov 04 01:17:41 +0000 2016","null","[object Object]","North Carolina, USA"
"ErinCid","ac- so sweet and beautiful, what an angel :)","Fri Nov 04 01:17:42 +0000 2016","ga","null","Georgia, USA"
"LizzGrimsley","If you're really that mad over a Starbucks cup, you need to reevaluate your entire life.","Fri Nov 04 01:17:42 +0000 2016","east carolina university","null","North Carolina, USA"
"loganvermaas","@hinton_evan dude you're the best 😍😘","Fri Nov 04 01:17:42 +0000 2016","null","null","Georgia, USA"
"tbailey7701","@ScottPresler that freaking flag is major major awesome!!!!!!","Fri Nov 04 01:17:42 +0000 2016","null","null","Georgia, USA"
"swmbch","@AnnaRamsden2 https://t.co/Ck8bJvBtRT #dream Daniela crying 5/5/216 #TNF","Fri Nov 04 01:17:43 +0000 2016","Everywhere!","null","North Carolina, USA"
"elledotboog","I'm good on Hennessy, I fuck with my boy Jack. Honey, to be exact.","Fri Nov 04 01:17:44 +0000 2016","somewhere with Phoenix ","null","Georgia, USA"
"MrzGigglez20","Its @EliDrakeTNA #dummyyeah #IMPACTonPOP https://t.co/PMu7z0MMKl","Fri Nov 04 01:17:44 +0000 2016","in my unstable mind,NC","null","North Carolina, USA"
